join_id,magnitude,direction,UVDAMS,z-coordinate
5_86,0.000000,0.000000,3.000000,0.400000
6_86,0.000000,0.000000,3.000000,0.400000
7_86,0.000000,0.000000,3.000000,0.400000
8_86,0.000000,0.000000,3.000000,0.400000
9_86,0.000000,0.000000,3.000000,0.400000
10_86,0.000000,0.000000,3.000000,0.400000
11_86,0.000000,0.000000,3.000000,0.400000
12_86,0.000000,0.000000,3.000000,0.400000
13_86,0.000000,0.000000,3.000000,0.400000
14_86,0.000000,0.000000,3.000000,0.400000
15_86,0.000000,0.000000,3.000000,0.400000
16_86,0.000000,0.000000,3.000000,0.400000
17_86,0.000000,0.000000,3.000000,0.400000
18_86,0.000000,0.000000,3.000000,0.400000
19_86,0.000000,0.000000,3.000000,0.400000
20_86,0.000000,0.000000,3.000000,0.400000
21_86,0.000000,0.000000,3.000000,0.400000
22_86,0.000000,0.000000,3.000000,0.400000
23_86,0.000000,0.000000,3.000000,0.400000
24_86,0.000000,0.000000,3.000000,0.400000
25_86,0.000000,0.000000,3.000000,0.400000
26_86,0.000000,0.000000,3.000000,0.400000
27_86,0.000000,0.000000,3.000000,0.400000
28_86,0.000000,0.000000,3.000000,0.400000
29_86,0.000000,0.000000,3.000000,0.400000
30_86,0.000000,0.000000,3.000000,0.400000
31_86,0.000000,0.000000,3.000000,0.400000
32_86,0.000000,0.000000,3.000000,0.400000
33_86,0.000000,0.000000,3.000000,0.400000
34_86,0.000000,0.000000,3.000000,0.400000
35_86,0.000000,0.000000,3.000000,0.400000
36_86,0.000000,0.000000,3.000000,0.400000
37_86,0.000000,0.000000,3.000000,0.400000
38_86,0.000000,0.000000,3.000000,0.400000
39_86,0.000000,0.000000,3.000000,0.400000
40_86,0.000000,0.000000,3.000000,0.400000
41_86,0.000000,0.000000,3.000000,0.400000
42_86,0.000000,0.000000,3.000000,0.400000
43_86,0.000000,0.000000,3.000000,0.400000
44_86,0.000000,0.000000,3.000000,0.400000
45_86,0.000000,0.000000,3.000000,0.400000
46_86,0.000000,0.000000,3.000000,0.400000
47_86,0.000000,0.000000,3.000000,0.400000
48_86,0.000000,0.000000,3.000000,0.400000
49_86,0.000000,0.000000,3.000000,0.400000
50_86,0.000000,0.000000,3.000000,0.400000
51_86,0.000000,0.000000,3.000000,0.400000
52_86,0.000000,0.000000,3.000000,0.400000
53_86,0.000000,0.000000,3.000000,0.400000
54_86,0.000000,0.000000,3.000000,0.400000
55_86,0.000000,0.000000,3.000000,0.400000
56_86,0.000000,0.000000,3.000000,0.400000
57_86,0.000000,0.000000,3.000000,0.400000
58_86,0.000000,0.000000,3.000000,0.400000
59_86,0.000000,0.000000,3.000000,0.400000
60_86,0.000000,0.000000,3.000000,0.400000
61_86,0.000000,0.000000,3.000000,0.400000
62_86,0.000000,0.000000,3.000000,0.400000
63_86,0.000000,0.000000,3.000000,0.400000
64_86,0.000000,0.000000,3.000000,0.400000
65_86,0.000000,0.000000,3.000000,0.400000
66_86,0.000000,0.000000,3.000000,0.400000
67_86,0.000000,0.000000,3.000000,0.400000
68_86,0.000000,0.000000,3.000000,0.400000
69_86,0.000000,0.000000,3.000000,0.400000
70_86,0.000000,0.000000,3.000000,0.400000
71_86,0.000000,0.000000,3.000000,0.400000
72_86,0.000000,0.000000,3.000000,0.400000
73_86,0.000000,0.000000,3.000000,0.400000
74_86,0.000000,0.000000,3.000000,0.400000
75_86,0.000000,0.000000,3.000000,0.400000
76_86,0.000000,0.000000,3.000000,0.400000
77_86,0.000000,0.000000,3.000000,0.400000
78_86,0.000000,0.000000,3.000000,0.400000
79_86,0.000000,0.000000,3.000000,0.400000
80_86,0.000000,0.000000,3.000000,0.400000
81_86,0.000000,0.000000,3.000000,0.400000
82_86,0.000000,0.000000,3.000000,0.400000
83_86,0.000000,0.000000,3.000000,0.400000
84_86,0.000000,0.000000,3.000000,0.400000
85_86,0.000000,0.000000,3.000000,0.400000
86_86,0.000000,0.000000,3.000000,0.400000
87_86,0.000000,0.000000,3.000000,0.400000
88_86,0.000000,0.000000,3.000000,0.400000
89_86,0.000000,0.000000,3.000000,0.400000
90_86,0.000000,0.000000,3.000000,0.400000
91_86,0.000000,0.000000,3.000000,0.400000
92_86,0.000000,0.000000,3.000000,0.400000
93_86,0.000000,0.000000,3.000000,0.400000
94_86,0.000000,0.000000,3.000000,0.400000
95_86,0.000000,0.000000,3.000000,0.400000
96_86,0.000000,0.000000,2.000000,0.400000
97_86,999.999023,999.999023,0.000000,0.400000
98_86,999.999023,999.999023,999.999023,999.999023
99_86,999.999023,999.999023,999.999023,999.999023
1_87,59682191991514057000000000000000000000.000000,-135.000000,999.999023,999.999023
2_87,0.000000,0.000000,3.000000,0.400000
3_87,0.000000,0.000000,3.000000,0.400000
4_87,0.000000,0.000000,3.000000,0.400000
5_87,0.000000,0.000000,3.000000,0.400000
6_87,0.000000,0.000000,3.000000,0.400000
7_87,0.000000,0.000000,3.000000,0.400000
8_87,0.000000,0.000000,3.000000,0.400000
9_87,0.000000,0.000000,3.000000,0.400000
10_87,0.000000,0.000000,3.000000,0.400000
11_87,0.000000,0.000000,3.000000,0.400000
12_87,0.000000,0.000000,3.000000,0.400000
13_87,0.000000,0.000000,3.000000,0.400000
14_87,0.000000,0.000000,3.000000,0.400000
15_87,0.000000,0.000000,3.000000,0.400000
16_87,0.000000,0.000000,3.000000,0.400000
17_87,0.000000,0.000000,3.000000,0.400000
18_87,0.000000,0.000000,3.000000,0.400000
19_87,0.000000,0.000000,3.000000,0.400000
20_87,0.000000,0.000000,3.000000,0.400000
21_87,0.000000,0.000000,3.000000,0.400000
22_87,0.000000,0.000000,3.000000,0.400000
23_87,0.000000,0.000000,3.000000,0.400000
24_87,0.000000,0.000000,3.000000,0.400000
25_87,0.000000,0.000000,3.000000,0.400000
26_87,0.000000,0.000000,3.000000,0.400000
27_87,0.000000,0.000000,3.000000,0.400000
28_87,0.000000,0.000000,3.000000,0.400000
29_87,0.000000,0.000000,3.000000,0.400000
30_87,0.000000,0.000000,3.000000,0.400000
31_87,0.000000,0.000000,3.000000,0.400000
32_87,0.000000,0.000000,3.000000,0.400000
33_87,0.000000,0.000000,3.000000,0.400000
34_87,0.000000,0.000000,3.000000,0.400000
35_87,0.000000,0.000000,3.000000,0.400000
36_87,0.000000,0.000000,3.000000,0.400000
37_87,0.000000,0.000000,3.000000,0.400000
38_87,0.000000,0.000000,3.000000,0.400000
39_87,0.000000,0.000000,3.000000,0.400000
40_87,0.000000,0.000000,3.000000,0.400000
41_87,0.000000,0.000000,3.000000,0.400000
42_87,0.000000,0.000000,3.000000,0.400000
43_87,0.000000,0.000000,3.000000,0.400000
44_87,0.000000,0.000000,3.000000,0.400000
45_87,0.000000,0.000000,3.000000,0.400000
46_87,0.000000,0.000000,3.000000,0.400000
47_87,0.000000,0.000000,3.000000,0.400000
48_87,0.000000,0.000000,3.000000,0.400000
49_87,0.000000,0.000000,3.000000,0.400000
50_87,0.000000,0.000000,3.000000,0.400000
51_87,0.000000,0.000000,3.000000,0.400000
52_87,0.000000,0.000000,3.000000,0.400000
53_87,0.000000,0.000000,3.000000,0.400000
54_87,0.000000,0.000000,3.000000,0.400000
55_87,0.000000,0.000000,3.000000,0.400000
56_87,0.000000,0.000000,3.000000,0.400000
57_87,0.000000,0.000000,3.000000,0.400000
58_87,0.000000,0.000000,3.000000,0.400000
59_87,0.000000,0.000000,3.000000,0.400000
60_87,0.000000,0.000000,3.000000,0.400000
61_87,0.000000,0.000000,3.000000,0.400000
62_87,0.000000,0.000000,3.000000,0.400000
63_87,0.000000,0.000000,3.000000,0.400000
64_87,0.000000,0.000000,3.000000,0.400000
65_87,0.000000,0.000000,3.000000,0.400000
66_87,0.000000,0.000000,3.000000,0.400000
67_87,0.000000,0.000000,3.000000,0.400000
68_87,0.000000,0.000000,3.000000,0.400000
69_87,0.000000,0.000000,3.000000,0.400000
70_87,0.000000,0.000000,3.000000,0.400000
71_87,0.000000,0.000000,3.000000,0.400000
72_87,0.000000,0.000000,3.000000,0.400000
73_87,0.000000,0.000000,3.000000,0.400000
74_87,0.000000,0.000000,3.000000,0.400000
75_87,0.000000,0.000000,3.000000,0.400000
76_87,0.000000,0.000000,3.000000,0.400000
77_87,0.000000,0.000000,3.000000,0.400000
78_87,0.000000,0.000000,3.000000,0.400000
79_87,0.000000,0.000000,3.000000,0.400000
80_87,0.000000,0.000000,3.000000,0.400000
81_87,0.000000,0.000000,3.000000,0.400000
82_87,0.000000,0.000000,3.000000,0.400000
83_87,0.000000,0.000000,3.000000,0.400000
84_87,0.000000,0.000000,3.000000,0.400000
85_87,0.000000,0.000000,3.000000,0.400000
86_87,0.000000,0.000000,3.000000,0.400000
87_87,0.000000,0.000000,3.000000,0.400000
88_87,0.000000,0.000000,3.000000,0.400000
89_87,0.000000,0.000000,3.000000,0.400000
90_87,0.000000,0.000000,3.000000,0.400000
91_87,0.000000,0.000000,3.000000,0.400000
92_87,0.000000,0.000000,3.000000,0.400000
93_87,0.000000,0.000000,3.000000,0.400000
94_87,0.000000,0.000000,3.000000,0.400000
95_87,0.000000,0.000000,3.000000,0.400000
96_87,0.000000,0.000000,2.000000,0.400000
97_87,999.999023,999.999023,0.000000,0.400000
98_87,999.999023,999.999023,999.999023,999.999023
99_87,999.999023,999.999023,999.999023,999.999023
1_88,59682191991514057000000000000000000000.000000,-135.000000,999.999023,999.999023
2_88,0.000000,0.000000,3.000000,0.400000
3_88,0.000000,0.000000,3.000000,0.400000
4_88,0.000000,0.000000,3.000000,0.400000
5_88,0.000000,0.000000,3.000000,0.400000
6_88,0.000000,0.000000,3.000000,0.400000
7_88,0.000000,0.000000,3.000000,0.400000
8_88,0.000000,0.000000,3.000000,0.400000
9_88,0.000000,0.000000,3.000000,0.400000
10_88,0.000000,0.000000,3.000000,0.400000
11_88,0.000000,0.000000,3.000000,0.400000
12_88,0.000000,0.000000,3.000000,0.400000
13_88,0.000000,0.000000,3.000000,0.400000
14_88,0.000000,0.000000,3.000000,0.400000
15_88,0.000000,0.000000,3.000000,0.400000
16_88,0.000000,0.000000,3.000000,0.400000
17_88,0.000000,0.000000,3.000000,0.400000
18_88,0.000000,0.000000,3.000000,0.400000
19_88,0.000000,0.000000,3.000000,0.400000
20_88,0.000000,0.000000,3.000000,0.400000
21_88,0.000000,0.000000,3.000000,0.400000
22_88,0.000000,0.000000,3.000000,0.400000
23_88,0.000000,0.000000,3.000000,0.400000
24_88,0.000000,0.000000,3.000000,0.400000
25_88,0.000000,0.000000,3.000000,0.400000
26_88,0.000000,0.000000,3.000000,0.400000
27_88,0.000000,0.000000,3.000000,0.400000
28_88,0.000000,0.000000,3.000000,0.400000
29_88,0.000000,0.000000,3.000000,0.400000
30_88,0.000000,0.000000,3.000000,0.400000
31_88,0.000000,0.000000,3.000000,0.400000
32_88,0.000000,0.000000,3.000000,0.400000
33_88,0.000000,0.000000,3.000000,0.400000
34_88,0.000000,0.000000,3.000000,0.400000
35_88,0.000000,0.000000,3.000000,0.400000
36_88,0.000000,0.000000,3.000000,0.400000
37_88,0.000000,0.000000,3.000000,0.400000
38_88,0.000000,0.000000,3.000000,0.400000
39_88,0.000000,0.000000,3.000000,0.400000
40_88,0.000000,0.000000,3.000000,0.400000
41_88,0.000000,0.000000,3.000000,0.400000
42_88,0.000000,0.000000,3.000000,0.400000
43_88,0.000000,0.000000,3.000000,0.400000
44_88,0.000000,0.000000,3.000000,0.400000
45_88,0.000000,0.000000,3.000000,0.400000
46_88,0.000000,0.000000,3.000000,0.400000
47_88,0.000000,0.000000,3.000000,0.400000
48_88,0.000000,0.000000,3.000000,0.400000
49_88,0.000000,0.000000,3.000000,0.400000
50_88,0.000000,0.000000,3.000000,0.400000
51_88,0.000000,0.000000,3.000000,0.400000
52_88,0.000000,0.000000,3.000000,0.400000
53_88,0.000000,0.000000,3.000000,0.400000
54_88,0.000000,0.000000,3.000000,0.400000
55_88,0.000000,0.000000,3.000000,0.400000
56_88,0.000000,0.000000,3.000000,0.400000
57_88,0.000000,0.000000,3.000000,0.400000
58_88,0.000000,0.000000,3.000000,0.400000
59_88,0.000000,0.000000,3.000000,0.400000
60_88,0.000000,0.000000,3.000000,0.400000
61_88,0.000000,0.000000,3.000000,0.400000
62_88,0.000000,0.000000,3.000000,0.400000
63_88,0.000000,0.000000,3.000000,0.400000
64_88,0.000000,0.000000,3.000000,0.400000
65_88,0.000000,0.000000,3.000000,0.400000
66_88,0.000000,0.000000,3.000000,0.400000
67_88,0.000000,0.000000,3.000000,0.400000
68_88,0.000000,0.000000,3.000000,0.400000
69_88,0.000000,0.000000,3.000000,0.400000
70_88,0.000000,0.000000,3.000000,0.400000
71_88,0.000000,0.000000,3.000000,0.400000
72_88,0.000000,0.000000,3.000000,0.400000
73_88,0.000000,0.000000,3.000000,0.400000
74_88,0.000000,0.000000,3.000000,0.400000
75_88,0.000000,0.000000,3.000000,0.400000
76_88,0.000000,0.000000,3.000000,0.400000
77_88,0.000000,0.000000,3.000000,0.400000
78_88,0.000000,0.000000,3.000000,0.400000
79_88,0.000000,0.000000,3.000000,0.400000
80_88,0.000000,0.000000,3.000000,0.400000
81_88,0.000000,0.000000,3.000000,0.400000
82_88,0.000000,0.000000,3.000000,0.400000
83_88,0.000000,0.000000,3.000000,0.400000
84_88,0.000000,0.000000,3.000000,0.400000
85_88,0.000000,0.000000,3.000000,0.400000
86_88,0.000000,0.000000,3.000000,0.400000
87_88,0.000000,0.000000,3.000000,0.400000
88_88,0.000000,0.000000,3.000000,0.400000
89_88,0.000000,0.000000,3.000000,0.400000
90_88,0.000000,0.000000,3.000000,0.400000
91_88,0.000000,0.000000,3.000000,0.400000
92_88,0.000000,0.000000,3.000000,0.400000
93_88,0.000000,0.000000,3.000000,0.400000
94_88,0.000000,0.000000,3.000000,0.400000
95_88,0.000000,0.000000,3.000000,0.400000
96_88,0.000000,0.000000,2.000000,0.400000
97_88,999.999023,999.999023,0.000000,0.437879
98_88,999.999023,999.999023,999.999023,999.999023
99_88,999.999023,999.999023,999.999023,999.999023
1_89,59682191991514057000000000000000000000.000000,-135.000000,999.999023,999.999023
2_89,0.000000,0.000000,3.000000,0.400000
3_89,0.000000,0.000000,3.000000,0.400000
4_89,0.000000,0.000000,3.000000,0.400000
5_89,0.000000,0.000000,3.000000,0.400000
6_89,0.000000,0.000000,3.000000,0.400000
7_89,0.000000,0.000000,3.000000,0.400000
8_89,0.000000,0.000000,3.000000,0.400000
9_89,0.000000,0.000000,3.000000,0.400000
10_89,0.000000,0.000000,3.000000,0.400000
11_89,0.000000,0.000000,3.000000,0.400000
12_89,0.000000,0.000000,3.000000,0.400000
13_89,0.000000,0.000000,3.000000,0.400000
14_89,0.000000,0.000000,3.000000,0.400000
15_89,0.000000,0.000000,3.000000,0.400000
16_89,0.000000,0.000000,3.000000,0.400000
17_89,0.000000,0.000000,3.000000,0.400000
18_89,0.000000,0.000000,3.000000,0.400000
19_89,0.000000,0.000000,3.000000,0.400000
20_89,0.000000,0.000000,3.000000,0.400000
21_89,0.000000,0.000000,3.000000,0.400000
22_89,0.000000,0.000000,3.000000,0.400000
23_89,0.000000,0.000000,3.000000,0.400000
24_89,0.000000,0.000000,3.000000,0.400000
25_89,0.000000,0.000000,3.000000,0.400000
26_89,0.000000,0.000000,3.000000,0.400000
27_89,0.000000,0.000000,3.000000,0.400000
28_89,0.000000,0.000000,3.000000,0.400000
29_89,0.000000,0.000000,3.000000,0.400000
30_89,0.000000,0.000000,3.000000,0.400000
31_89,0.000000,0.000000,3.000000,0.400000
32_89,0.000000,0.000000,3.000000,0.400000
33_89,0.000000,0.000000,3.000000,0.400000
34_89,0.000000,0.000000,3.000000,0.400000
35_89,0.000000,0.000000,3.000000,0.400000
36_89,0.000000,0.000000,3.000000,0.400000
37_89,0.000000,0.000000,3.000000,0.400000
38_89,0.000000,0.000000,3.000000,0.400000
39_89,0.000000,0.000000,3.000000,0.400000
40_89,0.000000,0.000000,3.000000,0.400000
41_89,0.000000,0.000000,3.000000,0.400000
42_89,0.000000,0.000000,3.000000,0.400000
43_89,0.000000,0.000000,3.000000,0.400000
44_89,0.000000,0.000000,3.000000,0.400000
45_89,0.000000,0.000000,3.000000,0.400000
46_89,0.000000,0.000000,3.000000,0.400000
47_89,0.000000,0.000000,3.000000,0.400000
48_89,0.000000,0.000000,3.000000,0.400000
49_89,0.000000,0.000000,3.000000,0.400000
50_89,0.000000,0.000000,3.000000,0.400000
51_89,0.000000,0.000000,3.000000,0.400000
52_89,0.000000,0.000000,3.000000,0.400000
53_89,0.000000,0.000000,3.000000,0.400000
54_89,0.000000,0.000000,3.000000,0.400000
55_89,0.000000,0.000000,3.000000,0.400000
56_89,0.000000,0.000000,3.000000,0.400000
57_89,0.000000,0.000000,3.000000,0.400000
58_89,0.000000,0.000000,3.000000,0.400000
59_89,0.000000,0.000000,3.000000,0.400000
60_89,0.000000,0.000000,3.000000,0.400000
61_89,0.000000,0.000000,3.000000,0.400000
62_89,0.000000,0.000000,3.000000,0.400000
63_89,0.000000,0.000000,3.000000,0.400000
64_89,0.000000,0.000000,3.000000,0.400000
65_89,0.000000,0.000000,3.000000,0.400000
66_89,0.000000,0.000000,3.000000,0.400000
67_89,0.000000,0.000000,3.000000,0.400000
68_89,0.000000,0.000000,3.000000,0.400000
69_89,0.000000,0.000000,3.000000,0.400000
70_89,0.000000,0.000000,3.000000,0.400000
71_89,0.000000,0.000000,3.000000,0.400000
72_89,0.000000,0.000000,3.000000,0.400000
73_89,0.000000,0.000000,3.000000,0.400000
74_89,0.000000,0.000000,3.000000,0.400000
75_89,0.000000,0.000000,3.000000,0.400000
76_89,0.000000,0.000000,3.000000,0.400000
77_89,0.000000,0.000000,3.000000,0.400000
78_89,0.000000,0.000000,3.000000,0.400000
79_89,0.000000,0.000000,3.000000,0.400000
80_89,0.000000,0.000000,3.000000,0.400000
81_89,0.000000,0.000000,3.000000,0.400000
82_89,0.000000,0.000000,3.000000,0.400000
83_89,0.000000,0.000000,3.000000,0.400000
84_89,0.000000,0.000000,3.000000,0.400000
85_89,0.000000,0.000000,3.000000,0.400000
86_89,0.000000,0.000000,3.000000,0.400000
87_89,0.000000,0.000000,3.000000,0.400000
88_89,0.000000,0.000000,3.000000,0.400000
89_89,0.000000,0.000000,3.000000,0.400000
90_89,0.000000,0.000000,3.000000,0.400000
91_89,0.000000,0.000000,3.000000,0.400000
92_89,0.000000,0.000000,3.000000,0.400000
93_89,0.000000,0.000000,3.000000,0.400000
94_89,0.000000,0.000000,3.000000,0.400000
95_89,0.000000,0.000000,3.000000,0.400000
96_89,0.000000,0.000000,2.000000,0.400000
97_89,999.999023,999.999023,0.000000,0.437879
98_89,999.999023,999.999023,999.999023,999.999023
99_89,999.999023,999.999023,999.999023,999.999023
1_90,59682191991514057000000000000000000000.000000,-135.000000,999.999023,999.999023
2_90,0.000000,0.000000,3.000000,0.400000
3_90,0.000000,0.000000,3.000000,0.400000
4_90,0.000000,0.000000,3.000000,0.400000
5_90,0.000000,0.000000,3.000000,0.400000
6_90,0.000000,0.000000,3.000000,0.400000
7_90,0.000000,0.000000,3.000000,0.400000
8_90,0.000000,0.000000,3.000000,0.400000
9_90,0.000000,0.000000,3.000000,0.400000
10_90,0.000000,0.000000,3.000000,0.400000
11_90,0.000000,0.000000,3.000000,0.400000
12_90,0.000000,0.000000,3.000000,0.400000
13_90,0.000000,0.000000,3.000000,0.400000
14_90,0.000000,0.000000,3.000000,0.400000
15_90,0.000000,0.000000,3.000000,0.400000
16_90,0.000000,0.000000,3.000000,0.400000
17_90,0.000000,0.000000,3.000000,0.400000
18_90,0.000000,0.000000,3.000000,0.400000
19_90,0.000000,0.000000,3.000000,0.400000
20_90,0.000000,0.000000,3.000000,0.400000
21_90,0.000000,0.000000,3.000000,0.400000
22_90,0.000000,0.000000,3.000000,0.400000
23_90,0.000000,0.000000,3.000000,0.400000
24_90,0.000000,0.000000,3.000000,0.400000
25_90,0.000000,0.000000,3.000000,0.400000
26_90,0.000000,0.000000,3.000000,0.400000
27_90,0.000000,0.000000,3.000000,0.400000
28_90,0.000000,0.000000,3.000000,0.400000
29_90,0.000000,0.000000,3.000000,0.400000
30_90,0.000000,0.000000,3.000000,0.400000
31_90,0.000000,0.000000,3.000000,0.400000
32_90,0.000000,0.000000,3.000000,0.400000
33_90,0.000000,0.000000,3.000000,0.400000
34_90,0.000000,0.000000,3.000000,0.400000
35_90,0.000000,0.000000,3.000000,0.400000
36_90,0.000000,0.000000,3.000000,0.400000
37_90,0.000000,0.000000,3.000000,0.400000
38_90,0.000000,0.000000,3.000000,0.400000
39_90,0.000000,0.000000,3.000000,0.400000
40_90,0.000000,0.000000,3.000000,0.400000
41_90,0.000000,0.000000,3.000000,0.400000
42_90,0.000000,0.000000,3.000000,0.400000
43_90,0.000000,0.000000,3.000000,0.400000
44_90,0.000000,0.000000,3.000000,0.400000
45_90,0.000000,0.000000,3.000000,0.400000
46_90,0.000000,0.000000,3.000000,0.400000
47_90,0.000000,0.000000,3.000000,0.400000
48_90,0.000000,0.000000,3.000000,0.400000
49_90,0.000000,0.000000,3.000000,0.400000
50_90,0.000000,0.000000,3.000000,0.400000
51_90,0.000000,0.000000,3.000000,0.400000
52_90,0.000000,0.000000,3.000000,0.400000
53_90,0.000000,0.000000,3.000000,0.400000
54_90,0.000000,0.000000,3.000000,0.400000
55_90,0.000000,0.000000,3.000000,0.400000
56_90,0.000000,0.000000,3.000000,0.400000
57_90,0.000000,0.000000,3.000000,0.400000
58_90,0.000000,0.000000,3.000000,0.400000
59_90,0.000000,0.000000,3.000000,0.400000
60_90,0.000000,0.000000,3.000000,0.400000
61_90,0.000000,0.000000,3.000000,0.400000
62_90,0.000000,0.000000,3.000000,0.400000
63_90,0.000000,0.000000,3.000000,0.400000
64_90,0.000000,0.000000,3.000000,0.400000
65_90,0.000000,0.000000,3.000000,0.400000
66_90,0.000000,0.000000,3.000000,0.400000
67_90,0.000000,0.000000,3.000000,0.400000
68_90,0.000000,0.000000,3.000000,0.400000
69_90,0.000000,0.000000,3.000000,0.400000
70_90,0.000000,0.000000,3.000000,0.400000
71_90,0.000000,0.000000,3.000000,0.400000
72_90,0.000000,0.000000,3.000000,0.400000
73_90,0.000000,0.000000,3.000000,0.400000
74_90,0.000000,0.000000,3.000000,0.400000
75_90,0.000000,0.000000,3.000000,0.400000
76_90,0.000000,0.000000,3.000000,0.400000
77_90,0.000000,0.000000,3.000000,0.400000
78_90,0.000000,0.000000,3.000000,0.400000
79_90,0.000000,0.000000,3.000000,0.400000
80_90,0.000000,0.000000,3.000000,0.400000
81_90,0.000000,0.000000,3.000000,0.400000
82_90,0.000000,0.000000,3.000000,0.400000
83_90,0.000000,0.000000,3.000000,0.400000
84_90,0.000000,0.000000,3.000000,0.400000
85_90,0.000000,0.000000,3.000000,0.400000
86_90,0.000000,0.000000,3.000000,0.400000
87_90,0.000000,0.000000,3.000000,0.400000
88_90,0.000000,0.000000,3.000000,0.400000
89_90,0.000000,0.000000,3.000000,0.400000
90_90,0.000000,0.000000,3.000000,0.400000
91_90,0.000000,0.000000,3.000000,0.400000
92_90,0.000000,0.000000,3.000000,0.400000
93_90,0.000000,0.000000,3.000000,0.400000
94_90,0.000000,0.000000,3.000000,0.400000
95_90,0.000000,0.000000,3.000000,0.400000
96_90,0.000000,0.000000,2.000000,0.400000
97_90,999.999023,999.999023,0.000000,0.652245
98_90,999.999023,999.999023,999.999023,999.999023
99_90,999.999023,999.999023,999.999023,999.999023
1_91,59682191991514057000000000000000000000.000000,-135.000000,999.999023,999.999023
2_91,0.000000,0.000000,3.000000,0.400000
3_91,0.000000,0.000000,3.000000,0.400000
4_91,0.000000,0.000000,3.000000,0.400000
5_91,0.000000,0.000000,3.000000,0.400000
6_91,0.000000,0.000000,3.000000,0.400000
7_91,0.000000,0.000000,3.000000,0.400000
8_91,0.000000,0.000000,3.000000,0.400000
9_91,0.000000,0.000000,3.000000,0.400000
10_91,0.000000,0.000000,3.000000,0.400000
11_91,0.000000,0.000000,3.000000,0.400000
12_91,0.000000,0.000000,3.000000,0.400000
13_91,0.000000,0.000000,3.000000,0.400000
14_91,0.000000,0.000000,3.000000,0.400000
15_91,0.000000,0.000000,3.000000,0.400000
16_91,0.000000,0.000000,3.000000,0.400000
17_91,0.000000,0.000000,3.000000,0.400000
18_91,0.000000,0.000000,3.000000,0.400000
19_91,0.000000,0.000000,3.000000,0.400000
20_91,0.000000,0.000000,3.000000,0.400000
21_91,0.000000,0.000000,3.000000,0.400000
22_91,0.000000,0.000000,3.000000,0.400000
23_91,0.000000,0.000000,3.000000,0.400000
24_91,0.000000,0.000000,3.000000,0.400000
25_91,0.000000,0.000000,3.000000,0.400000
26_91,0.000000,0.000000,3.000000,0.400000
27_91,0.000000,0.000000,3.000000,0.400000
28_91,0.000000,0.000000,3.000000,0.400000
29_91,0.000000,0.000000,3.000000,0.400000
30_91,0.000000,0.000000,3.000000,0.400000
31_91,0.000000,0.000000,3.000000,0.400000
32_91,0.000000,0.000000,3.000000,0.400000
33_91,0.000000,0.000000,3.000000,0.400000
34_91,0.000000,0.000000,3.000000,0.400000
35_91,0.000000,0.000000,3.000000,0.400000
36_91,0.000000,0.000000,3.000000,0.400000
37_91,0.000000,0.000000,3.000000,0.400000
38_91,0.000000,0.000000,3.000000,0.400000
39_91,0.000000,0.000000,3.000000,0.400000
40_91,0.000000,0.000000,3.000000,0.400000
41_91,0.000000,0.000000,3.000000,0.400000
42_91,0.000000,0.000000,3.000000,0.400000
43_91,0.000000,0.000000,3.000000,0.400000
44_91,0.000000,0.000000,3.000000,0.400000
45_91,0.000000,0.000000,3.000000,0.400000
46_91,0.000000,0.000000,3.000000,0.400000
47_91,0.000000,0.000000,3.000000,0.400000
48_91,0.000000,0.000000,3.000000,0.400000
49_91,0.000000,0.000000,3.000000,0.400000
50_91,0.000000,0.000000,3.000000,0.400000
51_91,0.000000,0.000000,3.000000,0.400000
52_91,0.000000,0.000000,3.000000,0.400000
53_91,0.000000,0.000000,3.000000,0.400000
54_91,0.000000,0.000000,3.000000,0.400000
55_91,0.000000,0.000000,3.000000,0.400000
56_91,0.000000,0.000000,3.000000,0.400000
57_91,0.000000,0.000000,3.000000,0.400000
58_91,0.000000,0.000000,3.000000,0.400000
59_91,0.000000,0.000000,3.000000,0.400000
60_91,0.000000,0.000000,3.000000,0.400000
61_91,0.000000,0.000000,3.000000,0.400000
62_91,0.000000,0.000000,3.000000,0.400000
63_91,0.000000,0.000000,3.000000,0.400000
64_91,0.000000,0.000000,3.000000,0.400000
65_91,0.000000,0.000000,3.000000,0.400000
66_91,0.000000,0.000000,3.000000,0.400000
67_91,0.000000,0.000000,3.000000,0.400000
68_91,0.000000,0.000000,3.000000,0.400000
69_91,0.000000,0.000000,3.000000,0.400000
70_91,0.000000,0.000000,3.000000,0.400000
71_91,0.000000,0.000000,3.000000,0.400000
72_91,0.000000,0.000000,3.000000,0.400000
73_91,0.000000,0.000000,3.000000,0.400000
74_91,0.000000,0.000000,3.000000,0.400000
75_91,0.000000,0.000000,3.000000,0.400000
76_91,0.000000,0.000000,3.000000,0.400000
77_91,0.000000,0.000000,3.000000,0.400000
78_91,0.000000,0.000000,3.000000,0.400000
79_91,0.000000,0.000000,3.000000,0.400000
80_91,0.000000,0.000000,3.000000,0.400000
81_91,0.000000,0.000000,3.000000,0.400000
82_91,0.000000,0.000000,3.000000,0.400000
83_91,0.000000,0.000000,3.000000,0.400000
84_91,0.000000,0.000000,3.000000,0.400000
85_91,0.000000,0.000000,3.000000,0.400000
86_91,0.000000,0.000000,3.000000,0.400000
87_91,0.000000,0.000000,3.000000,0.400000
88_91,0.000000,0.000000,3.000000,0.400000
